start_mvt,end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
1633,1666,jump_rope_single_40_T7R_1531551042926.txt,4068,1033.848485,-2940,2398.652983,6365,495.7878788,-6351,3361.293982,2145,-343.5151515,-3864,2386.451106,60,-224.5454545,-488,150.7898146,749,505.969697,344,128.9766173,622,449.3636364,243,110.885588,4600,1757.242424,-887,1508.80203,3496,1062.666667,-561,1290.852399,2226,494,-1570,1112.087367
1671,1704,jump_rope_single_40_T7R_1531551042926.txt,3950,936.3939394,-2448,2172.361847,6936,753.5757576,-6100,3358.452546,2310,-223.3030303,-3752,2317.690681,78,-207.3939394,-408,131.5486933,760,504.0909091,328,123.3104222,684,459.7575758,282,123.4433145,4786,1929.212121,-89,1316.319247,3609,1043.636364,-728,1235.110416,2845,597.6666667,-1188,1237.197631
1672,1705,jump_rope_single_40_T7R_1531551042926.txt,3950,878.7272727,-2448,2235.876132,6936,650.0606061,-6712,3535.165581,2310,-294.7575758,-3752,2309.663856,78,-201.3333333,-408,129.4588899,760,499.3636364,309,127.7656101,684,457.8484848,219,126.7219203,4786,1989.909091,-89,1295.562652,3609,996,-916,1280.026318,2845,578.5757576,-1818,1270.037746
1709,1742,jump_rope_single_40_T7R_1531551042926.txt,3855,1079.575758,-2376,2165.293731,7740,936.7575758,-5774,3454.019525,2556,-211.9090909,-3785,2401.811561,55,-215.9090909,-448,143.0064167,699,510.0606061,365,109.2671438,721,456,236,114.3697403,4550,1843.424242,-480,1431.840534,2998,1103.272727,-356,1093.337644,3216,560.9393939,-1640,1147.287533
1710,1743,jump_rope_single_40_T7R_1531551042926.txt,3855,1031.030303,-2536,2228.873265,7740,849.3333333,-6785,3613.114677,2556,-283.8484848,-3785,2401.784416,55,-208.6363636,-448,146.338396,699,506.4545455,332,113.1710793,721,456.1818182,242,114.0132817,4550,1916.393939,-480,1465.350981,2998,1067.212121,-680,1132.441603,3216,562.6969697,-1582,1143.849736
1711,1744,jump_rope_single_40_T7R_1531551042926.txt,3855,949.7575758,-2536,2304.394132,7740,712.8787879,-6876,3817.84467,2556,-354.6060606,-3785,2385.238798,55,-205.6363636,-448,147.1739656,699,503.2121212,323,116.901336,721,451.7878788,177,121.869489,4550,1946.30303,-480,1473.665869,2998,1034.424242,-777,1170.23291,3216,518.5454545,-2237,1222.697967
1016,1155,kettlebell_swings_40_T7L_1531913194203.txt,5324,259.5971223,-5340,3206.16661,1945,-6.122302158,-2484,787.8024145,1410,-106.8201439,-720,390.4465346,-356,-443.8417266,-760,62.207141,882,595.323741,389,145.3446786,679,422.3669065,240,95.50219239,446,-440.3884892,-3600,623.6061502,4825,1956.115108,-110,1454.23059,2792,225.0791367,-1600,958.0007115
1164,1303,kettlebell_swings_40_T7L_1531913194203.txt,5598,403.1870504,-31071,3905.588897,2062,98.57553957,-2155,833.8321259,1500,-185.8417266,-2757,534.9316529,647,-345.9352518,-687,291.5205317,1453,594.0935252,391,178.1244432,839,67.1942446,-5036,1219.833119,2474,-238.1798561,-2870,781.1499165,4662,1753.640288,-434,1500.276419,4390,148.0791367,-1470,965.5884296
1165,1304,kettlebell_swings_40_T7L_1531913194203.txt,5598,420.0215827,-31071,3900.629354,2062,108.2446043,-2155,830.5387621,1500,-200.2014388,-2757,563.7100727,647,-340.2014388,-687,297.9199917,1453,597.5539568,391,179.132781,839,60.69784173,-5036,1219.937428,2474,-243.7338129,-2870,783.3171529,4662,1749.942446,-440,1505.072134,4390,140.5683453,-1470,963.2376567
1460,1599,kettlebell_swings_40_T7L_1531913194203.txt,5330,239.6546763,-5385,3186.784229,1334,7.330935252,-1994,747.5803906,1473,-135.0719424,-905,395.5356236,-328,-442.1223022,-723,53.0293138,852,590.0935252,380,138.8473717,634,429.7194245,260,83.89650532,728,-422.9280576,-3237,532.2860003,4528,1903.856115,-204,1390.008693,2348,299.0143885,-1401,841.8839208
1902,2041,kettlebell_swings_40_T7L_1531913194203.txt,5435,214.4388489,-5650,3233.787585,1370,-82.75539568,-3491,1015.995855,1106,-107.4532374,-802,377.523955,-346,-438.8129496,-666,54.23306766,904,588.352518,390,142.1398507,630,425.7194245,262,95.58811314,540,-389.7553957,-2662,544.142549,5044,1886.834532,-107,1422.243118,2306,258.2805755,-1380,959.5833111
2131,2270,kettlebell_swings_40_T7L_1531913194203.txt,21504,-479.3165468,-27136,5792.56164,1251,-1354.489209,-31745,5152.191506,30463,494.8273381,-23297,5659.991567,32257,2.374100719,-31231,4983.345392,27900,-103.9928058,-30980,6369.099763,24831,-522.6690647,-31489,6037.336061,29954,1502.827338,-2440,6994.952585,4458,-288.6258993,-31490,8457.888962,2630,-757.3884892,-15359,3575.460314
2132,2271,kettlebell_swings_40_T7L_1531913194203.txt,21504,-479.2805755,-27136,5792.574774,1251,-1349.266187,-31745,5154.319921,30463,496.5827338,-23297,5659.654894,32257,2.09352518,-31231,4983.372144,27900,-103.9784173,-30980,6369.101456,24831,-522.8920863,-31489,6037.305689,29954,1499.964029,-2440,6995.859762,4458,-288.4676259,-31490,8457.93977,2630,-759.5899281,-15359,3575.651638
2133,2272,kettlebell_swings_40_T7L_1531913194203.txt,21504,-479.7985612,-27136,5792.399896,1251,-1344.705036,-31745,5156.100479,30463,497.7913669,-23297,5659.443407,32257,1.64028777,-31231,4983.413768,27900,-103.8705036,-30980,6369.114109,24831,-523.0791367,-31489,6037.280224,29954,1495.431655,-2440,6997.179568,4458,-287.4172662,-31490,8458.273611,2630,-761.4748201,-15359,3575.817544
2134,2273,kettlebell_swings_40_T7L_1531913194203.txt,21504,-481.9136691,-27136,5791.759209,1251,-1339.827338,-31745,5158.109924,30463,498.8705036,-23297,5659.277976,32257,1.482014388,-31231,4983.427798,27900,-103.8705036,-30980,6369.114109,24831,-523.4460432,-31489,6037.230962,29954,1493.848921,-2440,6997.606209,4458,-287.3884892,-31490,8458.282464,2630,-765.1294964,-15359,3576.252668
2135,2274,kettlebell_swings_40_T7L_1531913194203.txt,21504,-486.6618705,-27136,5790.536716,1500,-1332.532374,-31745,5161.426818,30463,500.6546763,-23297,5659.055763,32257,1.179856115,-31231,4983.4553,27900,-103.8633094,-30980,6369.114955,24831,-523.8273381,-31489,6037.179361,29954,1490.827338,-2440,6998.471816,4458,-287.2877698,-31490,8458.314684,2630,-768.9496403,-15359,3576.642631
2136,2275,kettlebell_swings_40_T7L_1531913194203.txt,21504,-491.2230216,-27136,5789.414787,1500,-1330.129496,-31745,5162.328157,30463,501.971223,-23297,5658.91216,32257,0.834532374,-31231,4983.487058,27900,-103.5107914,-30980,6369.158059,24831,-523.9928058,-31489,6037.156353,29954,1487.359712,-2440,6999.487903,4458,-283.7841727,-31490,8459.55876,2630,-770.5467626,-15359,3576.705263
2137,2276,kettlebell_swings_40_T7L_1531913194203.txt,21504,-494.0863309,-27136,5788.721478,1500,-1332.071942,-31745,5161.757313,30463,501.9928058,-23297,5658.909746,32257,0.892086331,-31231,4983.481848,27900,-103.2446043,-30980,6369.190047,24831,-524.2086331,-31489,6037.126498,29954,1487.942446,-2440,6999.323696,4458,-281.1223022,-31490,8460.461179,2630,-772.7338129,-15359,3576.816961
2138,2277,kettlebell_swings_40_T7L_1531913194203.txt,21504,-496.9640288,-27136,5788.117812,1500,-1332.94964,-31745,5161.514358,30463,501.7697842,-23297,5658.933817,32257,0.971223022,-31231,4983.474691,27900,-103.0503597,-30980,6369.213351,24831,-524.4676259,-31489,6037.090705,29954,1488.76259,-2440,6999.092914,4458,-279.2302158,-31490,8461.100593,2630,-775.3093525,-15359,3576.952571
2139,2278,kettlebell_swings_40_T7L_1531913194203.txt,21504,-499.5395683,-27136,5787.675314,1500,-1333.71223,-31745,5161.322928,30463,501.6258993,-23297,5658.948971,32257,1.107913669,-31231,4983.462576,27900,-102.9136691,-30980,6369.229747,24831,-524.7338129,-31489,6037.053794,29954,1490.143885,-2440,6998.722083,4458,-277.8776978,-31490,8461.557777,2630,-777.9280576,-15359,3577.071573
2140,2279,kettlebell_swings_40_T7L_1531913194203.txt,21504,-501.8848921,-27136,5787.373791,1500,-1334.453237,-31745,5161.147863,30463,501.6330935,-23297,5658.9482,32257,1.273381295,-31231,4983.448071,27900,-102.8633094,-30980,6369.235707,24831,-524.9136691,-31489,6037.028668,29954,1491.841727,-2440,6998.277596,4458,-277.381295,-31490,8461.719278,2630,-779.6690647,-15359,3577.120695
3224,3363,kettlebell_swings_40_T7L_1531913194203.txt,5825,301.5539568,-5544,3248.947727,1260,-59.71223022,-3242,947.482968,1000,-104.6330935,-1100,381.4234047,-345,-447.7985612,-712,58.17616672,866,585.4748201,380,146.1198303,744,418.3669065,239,101.7452875,557,-480.2014388,-3127,583.4004663,4668,1857.366906,-200,1462.619306,3442,184.4964029,-1615,1020.664449
3225,3364,kettlebell_swings_40_T7L_1531913194203.txt,5825,290.1870504,-5544,3260.218601,1260,-61.36690647,-3242,948.9496875,1000,-104.1223022,-1100,381.1587683,-345,-448.1366906,-712,57.92701573,866,586.2446043,380,145.3731252,744,418.4964029,239,101.8331524,557,-483.6834532,-3127,580.8341707,4668,1865.093525,-200,1455.106809,3442,185.7697842,-1615,1021.53288
3226,3365,kettlebell_swings_40_T7L_1531913194203.txt,5825,278.8417266,-5544,3270.895364,1260,-63.34532374,-3242,950.5341345,1000,-103.8776978,-1100,381.0339948,-345,-448.352518,-712,57.78331128,866,586.942446,380,144.6650188,744,418.6402878,239,101.9390275,557,-485.9064748,-3127,579.3508097,4668,1872.122302,-200,1447.975561,3442,187.1942446,-1615,1022.57805
3824,3963,kettlebell_swings_40_T7L_1531913194203.txt,5394,330.4820144,-5438,3231.06395,1510,-17.28776978,-2278,856.8213945,850,-124.6330935,-646,297.403136,-364,-444.5827338,-759,56.62550499,873,590.3453237,378,145.9952209,666,420.4892086,280,91.31680536,360,-448.1870504,-3594,567.4385183,4730,1905.359712,-220,1462.302488,2662,205.1079137,-1205,916.0300901
4567,4706,kettlebell_swings_40_T7L_1531913194203.txt,5736,233.942446,-5470,3240.111701,1504,-76.58273381,-2868,943.6027236,910,-118,-1048,376.5829393,-348,-444.7553957,-702,54.19113272,899,585.5683453,365,137.0783152,770,427.8417266,263,103.2869409,528,-450.0215827,-3025,543.4672699,4990,1858.546763,-355,1371.975843,3700,278.7841727,-1374,1035.823622
4568,4707,kettlebell_swings_40_T7L_1531913194203.txt,5736,226.9928058,-5470,3246.518502,1504,-73.1942446,-2868,938.7629763,910,-115.323741,-1048,373.9730521,-348,-445.2086331,-702,53.68770064,899,586.2877698,365,136.3684929,770,427.8129496,263,103.262194,528,-454.6043165,-3025,538.4000939,4990,1865.741007,-355,1364.889858,3700,278.5179856,-1374,1035.593783
4569,4708,kettlebell_swings_40_T7L_1531913194203.txt,5736,220.647482,-5470,3252.177063,1504,-70.97122302,-2868,935.8331632,910,-112.8417266,-1048,371.5154874,-348,-445.5611511,-702,53.33679089,899,586.942446,365,135.6649629,770,428.0215827,263,103.4321501,528,-458.2589928,-3025,534.754235,4990,1872.395683,-355,1357.722825,3700,280.6618705,-1374,1037.342644
4868,5007,kettlebell_swings_40_T7L_1531913194203.txt,5425,216.5539568,-5810,3255.659387,1555,-127.3381295,-2551,960.0003288,1158,-185.4460432,-950,403.1521303,-361,-450.1007194,-651,52.41753979,887,587.294964,372,141.7924822,649,427.3309353,260,92.22848035,398,-503.6043165,-2516,525.6813194,4875,1875.928058,-284,1419.607323,2494,274.3165468,-1400,925.6721572
5014,5153,kettlebell_swings_40_T7L_1531913194203.txt,5360,304.6402878,-5473,3117.016857,1720,46.5971223,-3788,1211.538893,1330,-87.27338129,-1368,503.752021,-285,-442.9136691,-783,75.13576909,958,590.8129496,346,147.1447857,833,431.5971223,259,98.28247661,1156,-430.4676259,-3833,753.9052462,5588,1911.057554,-540,1472.346524,4330,316.8273381,-1412,985.191528
5016,5155,kettlebell_swings_40_T7L_1531913194203.txt,5360,282.381295,-5473,3138.948676,1720,71.56834532,-3788,1165.036238,1330,-82.02877698,-1368,499.5125297,-285,-443.7913669,-783,74.56778599,958,592.4244604,346,145.2690147,833,431.5035971,259,98.2109069,1156,-439.3741007,-3833,748.0915068,5588,1927.251799,-540,1453.442351,4330,315.8633094,-1412,984.453635
5308,5447,kettlebell_swings_40_T7L_1531913194203.txt,5388,585.8776978,-5135,2994.388127,1820,60.4028777,-2326,860.835916,900,-157.7266187,-844,384.0373398,-365,-444.1438849,-718,66.27911569,911,574.8776978,380,157.7602502,708,424.2589928,270,116.1244546,354,-442.6618705,-3180,664.5446905,5116,1750.460432,-205,1579.744793,3084,242.9568345,-1304,1164.487894
5309,5448,kettlebell_swings_40_T7L_1531913194203.txt,5388,568.942446,-5214,3020.560412,1820,58.74820144,-2326,864.014116,900,-160.0143885,-844,386.0728321,-365,-445.1438849,-718,67.04752383,911,577.4676259,380,158.1372685,708,423.7913669,270,115.6429083,354,-452.6618705,-3180,672.2803025,5116,1776.402878,-205,1583.537513,3084,238.294964,-1304,1159.698171
5310,5449,kettlebell_swings_40_T7L_1531913194203.txt,5388,550.5971223,-5230,3048.054361,1820,57.58273381,-2326,866.4280488,900,-162.3453237,-844,388.4422571,-365,-446.1654676,-718,67.313198,911,579.8273381,380,158.2026735,708,423.1726619,270,115.0891229,354,-462.8920863,-3180,674.9301487,5116,1800.043165,-205,1584.210679,3084,232.1510791,-1304,1154.200695
5311,5450,kettlebell_swings_40_T7L_1531913194203.txt,5388,529.942446,-5230,3077.336656,1820,55.84172662,-2326,869.9581721,900,-164.8273381,-844,391.0459762,-365,-447.2302158,-718,67.31801195,911,582.0503597,380,158.0406902,708,422.4748201,270,114.6321357,354,-473.5683453,-3180,674.9902098,5116,1822.258993,-205,1582.639903,3084,225.1870504,-1304,1149.613316
5312,5451,kettlebell_swings_40_T7L_1531913194203.txt,5388,509.4820144,-5230,3104.8765,1820,53.15827338,-2326,875.2610729,900,-167.4820144,-844,393.672091,-365,-447.8848921,-718,67.14089438,911,583.9856115,380,157.5772636,708,421.4316547,270,114.1954878,354,-480.1870504,-3180,673.2013671,5116,1841.553957,-205,1578.053976,3084,214.6690647,-1304,1145.199194
5759,5898,kettlebell_swings_40_T7L_1531913194203.txt,5426,441.8273381,-5534,3067.443308,1897,-16.47482014,-2330,889.427037,1194,-145.1294964,-734,351.5793319,-357,-451.5899281,-704,67.52635695,850,579.3309353,376,153.9903248,735,422.1510791,234,119.2043012,431,-517.8345324,-3042,676.8534682,4504,1795.827338,-246,1541.510928,3350,222.0719424,-1668,1195.394415
5760,5899,kettlebell_swings_40_T7L_1531913194203.txt,5426,424.8417266,-5534,3092.007777,1897,-21.69784173,-2330,897.0184321,1194,-144.4028777,-734,351.1049374,-357,-452.0359712,-704,67.62068225,850,581.2014388,376,153.6441013,735,420.8273381,234,119.086677,431,-522.2589928,-3042,677.7907562,4504,1814.561151,-246,1538.101795,3350,208.7553957,-1668,1194.259627
5768,5907,kettlebell_swings_40_T7L_1531913194203.txt,5426,310.942446,-5534,3221.692749,1897,-64.48920863,-2330,956.2838731,1194,-143.7769784,-734,350.9334766,-357,-454.5251799,-704,66.6283583,850,589.7410072,376,148.0139701,735,414.5035971,234,117.9081793,431,-547.4460432,-3042,667.6598671,4504,1900.316547,-246,1481.538585,3350,145.294964,-1668,1182.332296
5920,6059,kettlebell_swings_40_T7L_1531913194203.txt,5378,329.3309353,-5576,3301.054042,1730,34.21582734,-3440,1072.22739,1260,-246.6978417,-1244,561.6616607,-375,-445.1510791,-629,55.53519757,877,587.8633094,363,147.3308021,658,411.705036,245,106.2223845,252,-454.0863309,-2291,556.6297195,4774,1880.366906,-376,1475.501969,2585,117.0935252,-1553,1065.395197
6074,6213,kettlebell_swings_40_T7L_1531913194203.txt,5424,297.2877698,-5769,3280.615397,1805,-79.70503597,-2546,949.2552111,1390,-120.7553957,-1015,480.6667598,-375,-451.4676259,-737,61.3166292,897,589.4388489,370,146.7740606,742,414.0359712,248,106.2563492,254,-516.4676259,-3374,614.2616081,4975,1897.05036,-300,1469.750335,3422,140.7338129,-1521,1065.647524
6371,6510,kettlebell_swings_40_T7L_1531913194203.txt,27582,524.7482014,-2771,3295.549665,1662,100.676259,-1555,853.8176435,1312,-52.17266187,-868,586.1592988,-342,-436.8920863,-643,44.977078,902,539.1366906,394,123.6678699,569,422.4388489,282,81.02702315,584,-371.3165468,-2430,451.1707963,5024,1394.582734,-68,1237.053576,1690,226.2661871,-1183,813.4063959
6451,6590,kettlebell_swings_40_T7L_1531913194203.txt,2232,-567.5323741,-3460,1244.699634,3495,-198.2517986,-2312,887.0843717,484,-296.5899281,-1004,377.6873527,121,-450.3309353,-762,97.33197253,1061,594.4100719,371,84.66094466,1091,422.3021583,-3,150.7118209,5210,-504.8417266,-3620,974.7967106,6617,1947.568345,-295,846.9371505,6910,223.5683453,-4036,1509.667086
6452,6591,kettlebell_swings_40_T7L_1531913194203.txt,1848,-585.8920863,-3460,1221.715613,3495,-202.4892086,-2312,882.8166416,484,-298.1438849,-1004,376.3864527,121,-451.352518,-762,96.93108738,1061,593.9496403,371,84.77141675,1091,423.5323741,-3,150.7330543,5210,-515.1007194,-3620,970.7498244,6617,1942.985612,-295,848.0361541,6910,235.9136691,-4036,1509.899831
6464,6603,kettlebell_swings_40_T7L_1531913194203.txt,1420,-619.7913669,-3460,1175.299453,3495,-380.8273381,-2312,859.9591996,1016,-281.1438849,-1004,417.3482291,121,-460.6906475,-762,99.78606456,1061,590.1294964,371,83.42703438,1091,439.1007194,-3,145.8520838,5210,-608.7338129,-3620,999.3635118,6617,1904.769784,-295,834.6021383,6910,392.3309353,-4036,1460.926579
6465,6604,kettlebell_swings_40_T7L_1531913194203.txt,1420,-610.9208633,-3460,1185.147475,3495,-395.1366906,-2312,858.676393,1070,-272.3453237,-1004,432.6794294,121,-461.7769784,-762,99.99710454,1061,590.5179856,371,83.51458716,1091,440.2805755,-3,145.2749531,5210,-619.5683453,-3620,1001.52169,6617,1908.71223,-295,835.4926365,6910,404.2302158,-4036,1455.095974
-82,83,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81,84,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80,85,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78,87,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-77,88,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-76,89,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-75,90,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-74,91,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-73,92,kettlebell_swings_40_T7L_1531913391388.txt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,1723,kettlebell_swings_40_T7L_1531913391388.txt,30211,-973.4727273,-30205,5485.679747,30975,77.42424242,-14337,3978.964118,31228,223.3636364,-26372,5012.221656,28674,-450.8909091,-32766,5377.367091,32258,741.2060606,-28159,4530.376769,31763,955.0363636,-18669,4784.98367,30736,-547.2424242,-27122,5306.412043,9476,1684.660606,-618,1834.192381,12798,361.5757576,-19458,2783.66436
1559,1724,kettlebell_swings_40_T7L_1531913391388.txt,30211,-982.8909091,-30205,5487.912424,30975,57.75151515,-14337,3986.342109,31228,220.8181818,-26372,5012.619203,28674,-450.630303,-32766,5377.368469,32258,740.0545455,-28159,4530.43012,31763,956.2424242,-18669,4784.849231,30736,-544.6606061,-27122,5306.568172,9476,1673.145455,-618,1836.457932,12798,373.6909091,-19458,2783.168931
1560,1725,kettlebell_swings_40_T7L_1531913391388.txt,30211,-990.3090909,-30205,5489.720074,30975,38.15151515,-14337,3993.532932,31228,218.6545455,-26372,5012.974091,28674,-450.3212121,-32766,5377.370491,32258,738.8363636,-28159,4530.489622,31763,957.430303,-18669,4784.715642,30736,-541.5454545,-27122,5306.797387,9476,1661.006061,-618,1839.564929,12798,385.6484848,-19458,2782.476498
1561,1726,kettlebell_swings_40_T7L_1531913391388.txt,30211,-994.6787879,-30205,5490.870754,30975,18.66666667,-14337,4000.178449,31228,217.2121212,-26372,5013.230556,28674,-449.9030303,-32766,5377.3732,32258,737.5212121,-28159,4530.556409,31763,958.7212121,-18669,4784.569175,30736,-537.3272727,-27122,5307.104016,9476,1647.866667,-618,1843.566435,12798,398.6121212,-19458,2781.498385
1562,1727,kettlebell_swings_40_T7L_1531913391388.txt,30211,-997.1878788,-30205,5491.534154,30975,0.157575758,-14337,4006.074263,31228,216.2181818,-26372,5013.413611,28674,-449.4787879,-32766,5377.375794,32258,736.2181818,-28159,4530.62249,31763,960.1090909,-18669,4784.411018,30736,-533.0242424,-27122,5307.401084,9476,1634.872727,-618,1847.472192,12798,412.5636364,-19458,2780.349645
1563,1728,kettlebell_swings_40_T7L_1531913391388.txt,30211,-998.0060606,-30205,5491.74804,30975,-17.38787879,-14337,4011.573597,31228,215.6363636,-26372,5013.527559,28674,-449.169697,-32766,5377.377288,32258,734.969697,-28159,4530.683926,31763,961.4666667,-18669,4784.253206,30736,-529.9212121,-27122,5307.574886,9476,1622.387879,-618,1850.764264,12798,426.1575758,-19458,2778.687177
